Id;CreationDate;PostId;Score;Text;UserId
1905070;2010-01-01 07:24:26.577;1988100;0;You'll have better luck at http://mathoverflow.net.;23897
1905072;2010-01-01 07:24:54.227;1988094;0;changed accepted to this for the comprehensive explanation;117069
1905073;2010-01-01 07:25:28.883;1988100;5;There's no such thing as clockwise or anticlockwise in 3D space. Clockwise or anticlockwise is only applicable on a 2D plane. If you want to project your vertices on a 2D plane first, it is up to you to define that plane. As stated, your question makes no sense whatsoever.;187690
1905074;2010-01-01 07:25:33.383;1988068;0;Hmm. I was under the impression that you didn't specify the specific font, but i'll try it :);117069
1905077;2010-01-01 07:26:34.583;1988102;3;umm... is this a homework/quiz question?;125844
1905078;2010-01-01 07:28:18.243;1987949;0;AH! Exactly what I was looking for! - sorry for not providing code excerpts. Thank you.;84372
1905079;2010-01-01 07:29:15.693;1988100;0;"I'm confused; are your vertices already ordered and you want to determine the order, or are they randomly ordered and you want to put them in order? Also are you aware that to make this determination the vertices would need to be mapped to a plane and one side would need to be declared to be the front?

Usually ordering is used to specify if the triangle is facing the camera or not.

Either way, why do you want to do this and in what language and or frameworks? Or is this a homework question?";459
1905080;2010-01-01 07:29:18.237;1988101;0;Sorry for the confusion. I am deleting them myself, and there are FKs everywhere. I am using cursor to reuse p_DeleteB, which is fairly complicated.;3827
1905081;2010-01-01 07:30:23.000;1988111;0;are you sure that we can generate calls form the application legally?? or this code is for jailbroken phones??;221153
1905082;2010-01-01 07:31:31.257;933979;14;"@eyelidlessness: If you can implement A in B, it means B has at least as much power as A. If you cannot execute some statement of A in the A-implementation-of-B, then it's not an implementation.

If A can be implemented in B and B can be implemented in A, power(A) >= power(B), and power(B) >= power(A). The only solution is power(A) == power(B).";77542
1905083;2010-01-01 07:31:55.553;1988068;0;It works! Thanks!;117069
1905084;2010-01-01 07:34:36.010;1988104;0;Thanks Rob Farley!;184273
1905085;2010-01-01 07:35:46.927;1988111;2;@Nithin: plenty of apps in the app store can generate phone calls.  See one of the dozens of restaurant review apps for an example.;23897
1905087;2010-01-01 07:39:41.240;1988105;0;"Yes, probably. Get rid of your cursor and you'll have a much easier time. If you want to post your code, there'll be plenty of people who can help you. My other answer still holds... that last paragraph where I say ""If I were you...""";144351
1905090;2010-01-01 07:40:38.360;1984444;0;tried this and it seems to only work with folder externals and not single file externals support in 1.6+... first client to get this working right will have a nice edge over the rest!;104804
1905091;2010-01-01 07:41:14.403;1984121;4;Thank you. This answer hits the spot cos it also explains the benefits of using `self`.;194982
1905092;2010-01-01 07:41:32.650;1987029;0;Ok, fair enough.  I moved Core Data above sqlite.  I had a strong sqlite background and just found it much easier than Core Data to initially learn.  But someone with a stronger OSX programmering background might be different.;101280
1905094;2010-01-01 07:42:59.550;1988090;1;Are you putting this in the view controller? Are you overriding other rotation methods, such as `-shouldAutorotateToInterfaceOrientation:`?;19410
1905095;2010-01-01 07:44:58.233;1988010;1;I liked the lambda char usage as well, kudos.;184725
1905096;2010-01-01 07:45:26.620;1987969;0;Ah, okay, I have seen the || symbol in Ruby before. That helps. On a different note, I don't think this works the same way in PHP. See this script, which prints 1, not 23: http://chadjohnson.ath.cx:8080/static/double_ampersand_test.phps;83897
1905097;2010-01-01 07:45:45.190;1986881;0;thank you. That was very help ful. But what about the functions? Do they have similar offsets? In that case how would be the offset computed? when it needs to refer to a variable or call a function. How does it do it? say hypotheticall if I need `l = k+2`. How does it do?;241671
1905098;2010-01-01 07:47:30.053;1988109;0;This post ought to be moved to Doctype.;220819
1905099;2010-01-01 07:50:39.613;1987599;1;"That sounds like possibly some sort of misconfiguration; `/dev/stdin` should (almost) always be usable.  In particular, I believe Linux and Solaris both implement it as a symlink to `/proc/self/fd/0`, and the only problems I can think of would be if UID has changed.";20713
1905100;2010-01-01 07:50:53.253;1984257;0;"Aha! After looking at this very quickly, I see that something like this could achieve the aim:

RewriteRule ^([0-Z]+)/([0-9]+)$ /?uuid=$1&type=$2

So this would map:
'65.19.134.36/uploader/suhFolmJnCL3T_7oJ1rkxyeP4oSQtbzf/000' to the URL in the original question.

Possibly. I can imagine that there is much more to it than I can see after a quick 10 minute investigation.

Definitely worth looking into more though. Thanks for the idea! And how do you get line feeds in coments?? ;)";241389
1905101;2010-01-01 07:52:01.037;1987975;0;Oops. Thank you for the correction, I did mean to post about DirectorySeparatorChar.;92414
1905102;2010-01-01 07:52:57.470;1987599;0;"Well, so one ""common"" situation would be: terminal is owned by user A, script is running as user B, stdin is tied to terminal.  Is this what you're doing?";20713
1905103;2010-01-01 07:53:52.453;1984290;0;I see, How would I layer UIViews then?;92714
1905104;2010-01-01 07:54:48.143;1988147;1;Agreed. Though personally I think the ones who disable JavaScript are the same people who insist on investing in the buggy-whip industry. :);55589
1905105;2010-01-01 07:55:04.393;1985695;0;"1. Can you elaborate on the properties in the entity class that you do not see? (maybe post the entity class here)
2. ""..the code just stuck.."" ?? with no errors ? in log files on console?";74057
1905108;2010-01-01 07:57:59.643;1987972;0;Exactly the kind of information I was looking for.;338
1905109;2010-01-01 07:58:15.323;1988098;0;I was specifically referring to DataNucleus' JPA implementation, but it's good to know that JPA in general suits my need. I don't quite understand what you meant in the second paragraph, what in particular can't it do? :/;107510
1905110;2010-01-01 07:59:06.077;1988146;1;"It isn't so much the definition as to having the tools to accomplish it.  You could compile VB into pure assembly, or you could write a low level VM loaded at runtime (like singularity).  Both would accomplish the questions parameters without needing to question the definition of what an operating system ""is"".";152246
1905111;2010-01-01 08:00:17.673;1988134;0;I have tried this one, however they don't allow you to save anything with the free version.;241417
1905112;2010-01-01 08:00:43.810;1988147;1;Often this is not up to the user. Think about visually impaired people using reading systems, robots that don't interpret JS well, PDA's or any kind of not fully supporting apparatus. Being a developer, you have to separate your content from presentation, it's much more professional, i believe.;202895
1905113;2010-01-01 08:02:15.073;1983760;0;Hey, thats a great answer!... happily then, that its the only one. Thanks for your reply.;83473
1905114;2010-01-01 08:04:55.643;1988098;0;In databases, you can define (amongst other things) indices on columns you might frequently use when retrieving data. This has considerable performance benefits.;216420
1905116;2010-01-01 08:05:42.443;1988117;0;"The usual declaration for main is ""public static void main(String[] args)"" sans the throws Exception.  Main should properly deal with exceptions rather than display a stack trace to the user!";65868
1905117;2010-01-01 08:05:55.103;1988120;1;+1 for to the point answer.;82449
1905118;2010-01-01 08:06:13.380;1871952;0;except documentation is non existant;72357
1905119;2010-01-01 08:06:57.747;1987931;0;Matt -- I look forward to your answer to this question, then.;209359
1905120;2010-01-01 08:09:32.023;1988147;1;"I would ask why the method here is ""post"". This form doesn't submit any data or anything, and making its method a post will cause warnings when using the back button or refresh button in many browsers.";165876
1905121;2010-01-01 08:09:34.323;1986358;0;are these profiler tools freeware ?;238779
1905122;2010-01-01 08:09:40.050;1987290;0;@Roger: you learn something new every day, I was unaware that you could declare variable inside an if statement. and result in appropriate scope. I'll update my answer.;13430
1905123;2010-01-01 08:11:23.103;1988162;0;Please elaborate on your second paragraph...;228936
1905124;2010-01-01 08:13:45.820;1988102;0;I think so...there is another similar question posted by the same user;25688
1905125;2010-01-01 08:14:17.043;1987868;1;With what runtime?;25646
1905126;2010-01-01 08:17:43.393;1988081;0;Interesting approach, but we only have access to the VM. The host OS is out of bounds.;56564
1905127;2010-01-01 08:18:08.520;1982942;2;Mixing production code and code only used for testing purposes in a single class is a bad practice in my opinion, hence the downvote.;68234
1905128;2010-01-01 08:18:13.363;1988168;0;sorry if i wasnt clear, i cant use strings. i can only  save a char(only one at a time) or a number (limited to using only scanf and getchar);241854
1905129;2010-01-01 08:18:35.430;1988147;0;@Clueless, correct, edited.;202895
1905130;2010-01-01 08:18:51.380;1988081;0;I should have originally mentioned that our deployment server is already a VM.;56564
1905131;2010-01-01 08:21:10.947;1979246;0;http://stackoverflow.com/questions/352586/how-to-use-enums-with-jpa;NULL
1905132;2010-01-01 08:23:50.973;1986881;0;"I'm not clear about: `Let's say that in a hypothetical system, executable code starts at address 0x1000.` what do you mean by executable code? .text section? of the another library object file? 0x1000 is offset? little confused.

 - I didn't understand this:
'Let's also say that the data sections of a program want to start at an even page boundary after the executable code.`";241671
1905133;2010-01-01 08:25:21.890;1988168;0;updated my answer, HTH. as this is a HW question, to get more help you should really post some code of your own and note exactly what you're having a problem with;8206
1905134;2010-01-01 08:27:02.940;1986144;0;i what to record after removing the microphone from my app;239457
1905136;2010-01-01 08:28:48.613;1987650;0;Why then when I view GMail elements in Firebug, there colours are displayed as hex, but when I view my own page, they are displayed as rgb?;8741
1905137;2010-01-01 08:28:48.787;1988126;0;Thanks a lot It works for my question!;184273
1905138;2010-01-01 08:29:23.933;1988132;0;Thanks your answer work too!;184273
1905139;2010-01-01 08:29:34.603;1987645;0;@Eilon, see my added example.;8741
1905141;2010-01-01 08:30:31.420;1986787;0;I want an example source code for incorporating this feature into my app.;2355649
1905147;2010-01-01 08:36:32.630;1988189;7;Storing your result in a different table for each year is not the SQL way. You should use a single table with a year column with an index on that column. This will make things a lot easier for you.;61974
1905148;2010-01-01 08:37:08.700;1988189;0;This is why per-period tables are not for the uninitiated.;20862
1905150;2010-01-01 08:37:52.247;858203;0;"Excellent, just what I was looking for as well - even on tbe active tab.  Now I don't have to reload vids to save them with ""Keep It!""";8741
1905151;2010-01-01 08:38:11.530;1987529;0;you're right, sorry, my job has had me floating in PHP land for a while and I forgot how to use a pointer properly;84478
1905152;2010-01-01 08:39:01.970;1988145;0;In this particular case, 3 component arrays (x,y,z co-ordinates) are by far the most common case. What's also a bit weird is that even reading from numpy arrays, the python code is still faster. If it was call overhead, I'd expect that to be slowed down even more than the pure NumPy solution.;216420
1905154;2010-01-01 08:42:23.010;1988145;0;@Adam: but by reading from numpy's arrays you save the overhead of calling the `cross` function itself, which is a dynamically loaded extension so it goes through at least a couple of pointers. For such short arrays it indeed makes sense as a micro-optimization to unroll the call to `cross`;8206
1905155;2010-01-01 08:43:08.507;1987655;0;+1 for inspiration.  What I actually needed was a script to convert hex to RGB (in a string form), so I can use a jQuery filter on the inline style text.;8741
1905156;2010-01-01 08:43:10.613;1988195;0;"Works like a charm.
Thankyou so much";241858
1905157;2010-01-01 08:43:36.197;1986676;1;It wouldn't. Fix your actual issues. That is, in the end, more important. The OP asked why it's important to compile C or C++ code with different compilers, and I gave him some reasons, but it's more important to provide core functionality, features, and bug fixes to your user base.;69755
1905158;2010-01-01 08:45:39.073;1987965;0;don't think it is any different, it suppress the whole line as others and not just the difference. Correct me please, if I am wrong.;61821
1905159;2010-01-01 08:46:13.470;1988168;0;"To parse 0.123 is it better to read up the ""123"" part as an integer and divide it by 1000 in one step. Since none of 0.1, 0.02 or 0.003  are representable as IEEE 754 floats, your method accumulates more rounding errors than necessary.";139746
1905160;2010-01-01 08:47:40.277;1988168;0;thanks !! it works;241854
1905161;2010-01-01 08:48:07.320;1986657;0;Downvoted why? Can you give a reason why the above is wrong or unhelpful?;12960
1905162;2010-01-01 08:48:17.583;1988196;4;There already exists such an OS! Check this out => http://sourceforge.net/projects/jos/;192247
1905163;2010-01-01 08:48:40.797;1987938;0;To be honest, it doesn't look like a diff tool, in any sense. A good tool is one that doesn't need any time to learn and a good UI is that: Don't make me think.;61821
1905166;2010-01-01 08:49:49.460;1987367;0;@S.Lot, I've added what I can.  I was deliberately trying to avoid platform specifics in my question, as it is rather distant from any implementation layer.;8741
1905167;2010-01-01 08:49:57.353;1988203;0;Eli beat me to roughly the same answer...;114307
1905168;2010-01-01 08:50:02.987;1987902;0;sorry my description was short. each dll has only 2 source files, one file is specific for each dll and second file is same for all of them.;241811
1905171;2010-01-01 08:51:27.710;1987924;0;Thanks! It really worked.;236444
1905172;2010-01-01 08:52:33.100;1988111;0;can we test this in a simulator?;221153
1905173;2010-01-01 08:52:40.220;1987548;0;"I know a little about algorithm of semaphores (wait and signal algorithms).
I don't know how to simulate the semaphore's queue with mailbox.
when we say in wait procedure that :

semaphore.count--;

if (semaphore.count < 0)
    place this process in semaphore.queue and block this process

and when we say in siganl procedure that :

semaphore.count++;

if (semaphore.count <= 0)
    remove process p from semaphore.queue and place in ready list

Now How should I do these with mailbox?
where processes must be placed?";241480
1905174;2010-01-01 08:52:57.770;1988204;2;Here is one more. http://sourceforge.net/projects/jos/ . But I second what Eli Bendersky and Ron Gejman say.;147671
1905175;2010-01-01 08:53:14.097;1988168;0;@Pascal is right here - so if numerical errors matter you may want to modify the solution you submit;8206
1905176;2010-01-01 08:53:48.057;1988190;0;Note that I personally don't like `strncpy()` over `strcpy()` because 1) it writes to every byte in the destination buffer, filling it with zeros at the end, and 2) if the destination is smaller than source, one must manually write `0` at the end, and in this case, a better solution most of the time is to have a larger destination buffer to begin with.;226621
1905177;2010-01-01 08:57:37.760;1988121;0;Looks cool, but what was wrong with sbt (scala 2.7, http://code.google.com/p/simple-build-tool/), xsbt (scala 2.8, http://code.google.com/p/simple-build-tool/wiki/0_6_Summary) or buildr (http://buildr.apache.org/, http://faler.wordpress.com/2009/04/07/using-buildr-to-build-scala-projects-or-why-buildr-is-bloody-brilliant/) ?;6309
1905178;2010-01-01 08:58:56.323;1988192;0;What is in errno after the failed called to acquire (is it ETIME or something else)?;29809
1905179;2010-01-01 08:59:19.247;1988195;3;You want UNION ALL there, not UNION.;61974
1905180;2010-01-01 09:01:14.727;1988077;15;When you tried it what happened?;57695
1905181;2010-01-01 09:02:22.477;1988208;0;O, I was looking at the docs and it said it inherited EventDispatcher, so plus it showed one its methods being addEventlistner. Not sure why. But I am trying to be light as possible. I am tiling and using sprites slow down my scrolling. is there a better solution ?;201934
1905182;2010-01-01 09:04:09.370;683522;0;"@Mark: The question doesn't include ""What other outdated practices are there?"" How was I meant to answer a question which wasn't there?";22656
1905184;2010-01-01 09:06:58.037;1988195;0;Yep, was somehow assuming rows are unique across 2 tables which could be false. Fixed;119280
1905185;2010-01-01 09:07:18.630;1987892;0;Actually i have a job to develop online inventory and POS system. Main functionality will be in java or CPP and will call by a server side script(PHP/.NET)through shell command. In future a complete multi-user online office management system will be implemented in very similar way. We are preferring JAVA for this.;169965
1905187;2010-01-01 09:10:06.097;1988170;2;What is the problem that you are trying to solve here? Please tell us that you are not looking for ways to evade CAPTCHAs.;66617
1905188;2010-01-01 09:10:39.723;1988210;0;alright this solved the white square problems. However, sometimes I don't get exactly 6 red and 6 blue.;100066
1905189;2010-01-01 09:15:06.680;1987902;1;i don't want to create a project file for each dll;241811
1905191;2010-01-01 09:16:00.120;1988221;0;Thanks, that works;100066
1905192;2010-01-01 09:19:13.193;1988111;2;You won't be able to test in the simulator as it neither has the Phone or SMS apps. If you try it, you will get an alert notifying you of the fact, as stated in the first linked page.;2481
1905193;2010-01-01 09:19:38.800;1986719;1;"Answer from given link:

Either of the following solved the problem:
 - Running both vs and ahk as the current user
 - Compiling the script and running both vs and the compiled app as administrator";209953
1905194;2010-01-01 09:19:59.550;1956831;0;@oliver have u tried this one?;168417
1905195;2010-01-01 09:20:08.120;1987236;1;@Jitendra Ha ha! I have answered a bunch of your recent questions, haven't I? I'm a bit drunk from a new year's party. But I can try... I just won't guarantee that my answer will be as good as the last couple, though.;69755
1905196;2010-01-01 09:20:16.263;1981724;0;I'd recommend against checking in binaries to the same repository as source code. Especially with Mercurial, you're adding binary cruft for everyone who downloads the repo.;4596
1905197;2010-01-01 09:20:25.337;1587761;0;Good question.  Since the output to OCR is rarely useful in itself, but is an input to, usally, some text and/or layout extraction software, and often requires programmatic massaging, I count this as a programming-related question.;222815
1905198;2010-01-01 09:20:33.230;1968581;0;My comment was about the programming model not the hosting environment. When you use a session you access the objects in it with indexers and you need to cast the result. If you want to access typed data you have to create a class that accesses the session and returns the data. Usually a proxy design pattern is used to implement that class. This way you'll control what kind and type of objects you have in session.;236831
1905199;2010-01-01 09:20:35.693;1988229;0;fixed code format and retagged;228936
1905200;2010-01-01 09:26:15.120;1948360;0;Thanks. We are also trying to balance between being rigid in taking new builds and getting suprises when we discover new bugs in already tested functionalities. We dont have QA automated yet completely, so there is a risk of new builds undoing any test cases that passed successfully in the previous builds.;236747
1905201;2010-01-01 09:27:04.777;1948219;0;Thanks. Our test bed is not completely automated and we do have challenges in regressing every build as it comes daily;236747
1905203;2010-01-01 09:29:55.253;1988202;0;In a desktop application? J2SE?;176873
1905204;2010-01-01 09:31:32.607;1988195;0;Can you use square brackets instead of apostrophes for your columns please? It's way more preferred, as `'Horse Number'` could easily be interpreted as a string in your outer query.;144351
1905205;2010-01-01 09:33:06.940;1988202;0;yes. a desktop app;229616
1905206;2010-01-01 09:36:16.350;1988229;0;If you create a new ASP.NET MVC application using the wizard and deploy it to a virtual directory in IIS, does it work?;29407
1905207;2010-01-01 09:38:14.833;1988018;0;We need some sample code, here. And know the browser you are testing it with.;231181
1905208;2010-01-01 09:39:51.600;1988245;0;+1 for suggesting wildcard mapping in IIS. It looks as if that's the problem because the URL provided by the OP is extensionless.;29407
1905209;2010-01-01 09:41:25.247;1988241;0;"Thanks! Great answer to my question. The thing is I would also like to extract the ""segments"". Either in a match collection or in groups. If you look at my original pattern you see that I first have a non-capturing group, then a capturing group ""extracting"" the ""segment"". Is it possible to incorporate that into your pattern?";241867
1905211;2010-01-01 09:43:27.643;1988038;2;+1 - for the advice about sticking to the idioms of the language you are currently using.  Please think of the other people who will need to read your code!;139985
1905213;2010-01-01 09:45:36.953;1984080;0;how are you trying to use it? have a look at the documentation first to make sure you're using it correctly http://www.php.net/manual/en/domelement.setattribute.php;11708
1905214;2010-01-01 09:45:53.677;1988258;0;i just want to be able to display a webpage.;229616
1905215;2010-01-01 09:47:08.963;1988256;0;That won't work though - the cd will be lost after the first sudo has finished executing.;3978
1905216;2010-01-01 09:47:26.643;1988171;0;can I develop data flow diagrams dynamically based on the input entered by a user. How can integrate it with swings.;241426
1905217;2010-01-01 09:47:30.460;1902137;0;so they are not only used in many to many relations? cos in the docs, i only see these options used in many to many relations;119032
1905218;2010-01-01 09:48:20.600;790176;0;Did you finally achieved what you want ? Can you please pick an answer that worked (or tell us what you did in the end). Thx;231181
1905219;2010-01-01 09:49:04.257;1988244;0;ok and what about my third question;84201
1905221;2010-01-01 09:49:50.923;1988231;1;What language are you using?;61974
1905223;2010-01-01 09:51:58.440;1984728;0;"@Fabien: Or perhaps use if(""jsVar"" in window){}... but I would avoid code that would require coding for this error case.";239916
1905224;2010-01-01 09:52:06.410;1988258;1;OK what will be the input? Is that page will be something like Google, or a web page that is designed by you? Will it be a simple/single html or a complete web site? If it is just one page and you will provide the input than you can go for JEditorPane. Otherwise you may search jeditorpane in google and see lots of programmers complaining from it. AFAIK there is no better alternative.;176873
1905225;2010-01-01 09:52:59.293;1988231;0;"C# (latest .Net 3.5). I also would like to extract the ""segments"" if I get a successfull match (if possible). Perhaps I need to have a second pattern to do that?";241867
1905226;2010-01-01 09:53:03.337;1988196;7;JOS never got anywhere ... http://www.jnode.org is a better example.;139985
1905228;2010-01-01 09:53:53.520;1988262;0;Can you explain what's going on in foreach? Please.;119198
1905229;2010-01-01 09:55:13.830;1988252;0;Dupe: http://stackoverflow.com/questions/1447791/delete-directory-in-php;40906
1905230;2010-01-01 09:55:29.630;1988262;0;it will loop through to see if there is directories or files in that sub-folder before deleting. it will then delete the sub-folder or files. rmdir will fail if there are still files or sub-folder in the folder that you want to delete.;126039
1905232;2010-01-01 09:55:43.737;1984132;0;You can create it as a string and just send the string;11708
1905233;2010-01-01 09:56:43.220;1988252;0;Here too: http://stackoverflow.com/questions/1334398/how-to-delete-a-folder-with-contents-using-php;40906
1905234;2010-01-01 09:56:43.407;1970279;0;Any particular reason why you don't want to read the registry? That seems an arbitrary condition to impose.;165620
1905235;2010-01-01 09:58:34.890;1988192;0;"@Samuel: Thanks for mentioning errno. errno is 40 and ACE_OS::strerror(errno) returns ""Function not Implemented"". What should i use in this case?";57005
1905236;2010-01-01 09:58:52.090;1988248;17;"@Tor: yeah, because that's a way to greet people asking a question ""you don't know google? Go search there and leave me alone""... I mean, you don't want to answer him? Then just don't, and go to another question. There are other people here who will provide these answers.";126945
1905237;2010-01-01 09:59:59.463;1988248;12;@tor:I found this site through google!!!;223541
1905238;2010-01-01 10:00:27.547;1986320;0;I cannot use cocoa.;993179
1905239;2010-01-01 10:00:58.700;1987532;0;Also, global is only evil if you use PHP for your entire app instead of just templating (for which it was originally intended).;228936
1905240;2010-01-01 10:01:04.800;1986567;0;Sorry, same sample I copied on Mac, it doesn't work.;993179
1905241;2010-01-01 10:01:04.847;1988241;0;Yes, exactly the same way, add the capturing group around what you're interested in.  However, you'll likely need to call your regex library with a different function in order to capture all of them, instead of just the first or last, as the capturing group is then instead a repetition.  I'll update with an example.;NULL
1905242;2010-01-01 10:03:27.887;1988256;0;Actually, you can't even call cd directly because it is not an *external* command.;119005
1905243;2010-01-01 10:03:35.593;1988201;3;Windows API's are not a necessary part of an operating system.;53897
1905244;2010-01-01 10:04:44.467;1988262;0;It works, thanks.;119198
1905245;2010-01-01 10:05:22.360;1988268;4;Beware of reformatting the above code in Eclipse.;53897
1905246;2010-01-01 10:05:27.257;1986106;0;CC machines are a pain to setup. I would strongly suggest Hudson over CC as a learning exercise.;40906
1905248;2010-01-01 10:09:21.727;1988279;0;Hi Marc, vs2005 & .net 2.0 used in my project. I am afraid i can't use LINQ tech.;215912
1905252;2010-01-01 10:10:22.083;1987843;0;Another area of code is causing the problem. Nothing is wrong with what you're doing in the sample code (except the retain is unneccessary, but this won't cause your problem);946
1905253;2010-01-01 10:12:33.313;1986144;1;The iPhone has a built-in microphone. As TechZen already said: The phone will fall back to it's built-in mic/speaker as soon as you remove the headphones.;100848
1905254;2010-01-01 10:12:50.127;1895603;0;so just to conclude, in your above answer, User: relations: Car: foreignType: many. it means many cars to one user?;119032
1905255;2010-01-01 10:13:31.640;1988279;4;Then I see a lot of nested loops in your future...;23354
1905256;2010-01-01 10:13:46.850;1985464;0;This appears to answer the question, what gives?;946
1905257;2010-01-01 10:14:49.250;1988208;0;@numerical25: Keep reading the documentation, and you'll see that just because something is an EventDispatcher, doesn't mean that it reacts to mouse events. All display objects are event dispatchers, to be able to dispatch events such as ADDED_TO_STAGE and REMOVED_FROM STAGE.;229824
1905258;2010-01-01 10:15:07.037;1988280;0;"What do you mean by ""allow access to folders?"" Do you mean allow users to browse folders? Also which version of IIS?";2525
1905259;2010-01-01 10:15:21.077;1988279;1;For info, if you had VS2008 you can still use LINQ-to-Objects with .NET 2.0 via LINQBridge: http://www.albahari.com/nutshell/linqbridge.aspx;23354
1905260;2010-01-01 10:15:51.107;1988241;0;+1: That's a nice way to solve it in Python. It saves having two almost identical regexps, and the performance hit of matching on the same string twice. But does .NET's Regex have an option to say where the match should start like Python or will this require copying strings, nullifying the performance advantage?;61974
1905261;2010-01-01 10:19:44.903;1988241;0;"""is then inside* a repetition.""  (You're entering regex-engine-specific territory.)";NULL
1905262;2010-01-01 10:21:17.257;1988279;0;Thank you for your resource.;215912
1905263;2010-01-01 10:21:32.700;1985491;8;Spring JDBC is vastly inferior to Ibatis. For one thing you either have to write row mappers (tedious) or Spring's bean mapping is incredibly slow. That doesn't matter if you're binding a form in Spring MVC but it sure does if you're returning thousands of rows. I cut down execution timeon a query from 50+ seconds to <2 just by replacing Spring's bean mapping in Spring JDBC with an explicit row mapper but who wants to write those?;18393
1905264;2010-01-01 10:23:04.663;1986886;0;John, I have no such reputation units to vote up. I'm new here, sorry.;220959
1905265;2010-01-01 10:24:19.013;1969954;0;I use DevExpress skins as well. They are great and have a nice editor if you are bold enough to start making your own skin.;69358
1905266;2010-01-01 10:26:05.977;1957528;0;What error does it give you?;340
1905267;2010-01-01 10:26:12.253;1987299;1;I'd be curious to see the same benchmark run with Perl using package variables instead.;2766176
1905268;2010-01-01 10:26:14.393;1988241;0;Mark: beats me---had this question been marked C# specific from the start I'd likely have refrained (but you seem to have that part covered well anyway).  Picking up where another regex stops is essential at times---you can apply a completely different expression, or try out various ones, at that point.;NULL
1905269;2010-01-01 10:26:22.107;1984825;0;thanks- I'll give that a go.... (and mark the question answered after that);2947
1905271;2010-01-01 10:27:31.457;1988301;0;unfortunately in IE6 it wont work I think;221213
1905272;2010-01-01 10:27:39.710;1988285;0;Hi Darin, Acturally, mainDict generated from a parsing result of XSD file. There is no keyword can be inserted to my code. i declared mainDict as a static dictionary<string, object> . I am afraid i can't foreach (KeyWord Content) as your suggestion. how to extend the StringBuilder loop method to meet my requirement? thank you.;215912
1905273;2010-01-01 10:29:13.700;1984871;2;With all benchmarks, report the versions of Perl and Python, note any odd compilation options (e.g. threaded or debugging perls may be slower), and report the hardware used so people can compare similar setups. Often in these cases, I will also try to run the benchmarks on a different operating system to see if it's really a problem with the stock interpreters. If you let someone else compile them for you, that might be the problem. :);2766176
1905274;2010-01-01 10:29:29.720;1988084;0;Why one down vote?;165520
1905275;2010-01-01 10:29:50.080;1975488;1;This would consider all nouns at the start of a sentence to be proper, though.  I really wish we changed our grammatical rules for things like this as they introduce ambiguity and don't have any function as far as I can tell beyond aesthetics.;53646
1905276;2010-01-01 10:31:47.287;1987895;0;wouldn't you rather use *unsigned* ints? It's not like age/month/.. can be negative.;128384
1905277;2010-01-01 10:32:07.940;1988278;0;"Thanks for the answer, however it does not fully answer my question. If I use this query, there will be old tags in the database. If you look at my example data in the question, I also need to delete the ""design"" tag from it. For the second question, I can't verify whether the tags box changed or not. How can I verify it? (It seems the only way is to request all the tags again before updating the row and compare them, which seems inefficient. I believe there should be a better solution for the all question.)";229335
1905278;2010-01-01 10:33:07.310;1988241;0;Thanks all of you! You really put a lot of effort into helping me!;241867
1905279;2010-01-01 10:34:01.177;1988111;2;I second that you can generate calls, I do it in my app.  It does nothing in simulator, so test it on actual device.;946
1905280;2010-01-01 10:34:29.563;1984634;0;i want to terminate the prosess on system2 by sending a OS call from system 1 how is it possible.;233572
1905281;2010-01-01 10:35:26.260;1988305;0;Hi thank you for your response. But can you tell me where can I add js file in my application? or how can i refference to the js file (which is in remote location);131564
1905282;2010-01-01 10:36:19.940;1988282;0;Agreed, but the question pertains to Arrays, and more specifically to extend Array verbs.;228259
1905283;2010-01-01 10:36:38.657;1979585;0;"I'll be reading the book soon - thanks for pointing it out. However this doesn't help with my testing needs ;)";87280
1905284;2010-01-01 10:37:51.170;1987679;0;@John: Regardless of what he may think or like, my understanding is that ISO guidelines require versioning of documents such as standards to be in base-10.;NULL
1905285;2010-01-01 10:38:08.267;1988285;0;See if update helps.;29407
1905286;2010-01-01 10:41:50.337;1988285;0;"sb.AppendFormat(""{0}/{1}/{2}/{3}, {4}"", - Can't using the fixed 4 variables. The items number will changed dynamical based on the mainDic layers. This means the mainDict generated dynamical and if the XSD file change, the mainDic must changed too. and the top code still could hande the dynamical condition.";215912
1905287;2010-01-01 10:43:10.927;1988317;2;Please don't write things like '//end if' and '//end for' at the end of blocks. It clutters the code and it isn't needed to understand what is going on. Plus it's not compile checked. Even if those comments are there I won't believe them without checking it for myself.;61974
1905288;2010-01-01 10:44:35.630;1988317;0;Can you give us the message of the exception? InvalidOperationException is widely used throughout the .NET Framework.;138578
1905289;2010-01-01 10:45:57.327;1988303;0;I am not using pthreads/win32. I am using windows native APIs.;236222
1905290;2010-01-01 10:46:50.280;1988280;1;This question really belongs on ServerFault.com;113141
1905291;2010-01-01 10:47:07.003;1988190;0;strlcpy is your friend. Google it.;49658
1905292;2010-01-01 10:47:10.590;1983016;1;@Norman: Let me put it this way: I don't number the limitations of the .bst language among the main defects of bibtex.  This is not to defend the .bst language as an example of how to design a concatenative language, where I defer to your superior knowledge.;222815
1905293;2010-01-01 10:47:51.837;1984920;8;"""On average, a garbage collector is far faster than manual memory management"" is misleading. It is faster than naive memory allocation, and far slower than optimised manual memory management. The problem is that nobody has the time to do the optimisations, and  programming in the optimised model is not much fun";35306
